计算机,123.0
结构,78.0
目的,130.0
基本概念,86.0
培养,115.0
实践,75.0
工作,59.0
数据,71.0
一门,53.0
常用,26.0
计算机科学,141.0
熟悉,128.0
程序设计,118.0
解决,130.0
简单,85.0
概述,26.0
作用,122.0
开发,123.0
功能,130.0
包括,26.0
定义,26.0
提高,130.0
语言,128.0
综合,74.0
程序,118.0
介绍,98.0
基本原理,86.0
模型,114.0
思想,25.0
采用,80.0
选择,112.0
环境,130.0
软件,118.0
后续,130.0
算法,123.0
管理,130.0
利用,130.0
编程,39.0
分类,26.0
操作,70.0
控制,130.0
工具,39.0
计算,114.0
步骤,95.0
建立,130.0
函数,8.0
网络,74.0
信息,71.0
具备,130.0
教材,134.0
形式,75.0
工程,104.0
法,54.0
实例,39.0
性质,26.0
项目,105.0
初步,10.0
标准,26.0
逻辑,115.0
基础知识,82.0
上机,82.0
序号,71.0
时间,19.0
领域,141.0
技能,115.0
熟练掌握,115.0
性,130.0
教学要求,134.0
之间,130.0
存储,149.0
安排,43.0
教学大纲,134.0
编写,118.0
对象,26.0
年,19.0
运算,123.0
描述,136.0
打下,19.0
特性,26.0
转换,130.0
体系结构,123.0
运行,70.0
动态,130.0
时,112.0
基本知识,141.0
学科,141.0
验证,130.0
数据结构,39.0
应,112.0
类,26.0
实验教学,75.0
核心,130.0
需求,130.0
编码,71.0
文件,51.0
软件工程,104.0
数据库,71.0
测试,149.0
硬件,149.0
流程,149.0
训练,115.0
条件,26.0
进一步,130.0
案例,54.0
多媒体教学,75.0
模式,26.0
章,0.0
常见,26.0
规则,84.0
提供,130.0
学会,115.0
区别,26.0
输入,71.0
情况,91.0
新,19.0
操作系统,39.0
独立,10.0
课堂,75.0
出版社,24.0
式,80.0
用户,149.0
支撑,70.0
毕业,59.0
解决问题,115.0
做,131.0
策略,70.0
所学,134.0
涉及,26.0
格式,51.0
通信,149.0
典型,26.0
原则,26.0
输出,144.0
地位,30.0
机制,130.0
技巧,115.0
表,71.0
图,74.0
学院,59.0
计算机专业,59.0
正确,112.0
特征,26.0
熟练,115.0
相结合,130.0
接口,149.0
几种,26.0
非,26.0
软件开发,39.0
奠定,45.0
意义,54.0
环节,130.0
高级,85.0
社会,84.0
连接,149.0
基础课,53.0
多媒体,75.0
框架,123.0
清华大学出版社,24.0
调试,142.0
循环,69.0
设备,149.0
阶段,130.0
工业,100.0
点,33.0
科学,86.0
表达式,8.0
性能,142.0
加深,130.0
配置,142.0
教师,75.0
数学,128.0
创建,44.0
讲解,53.0
状态,69.0
版,24.0
访问,149.0
月,19.0
自主,130.0
计算机网络,123.0
服务,149.0
历史,29.0
设置,78.0
影响,130.0
项目名称,60.0
面向对象,39.0
语句,136.0
简介,74.0
参数,71.0
电子,142.0
数字,27.0
语法,128.0
实施,130.0
调用,8.0
教育,75.0
空间,78.0
查询,71.0
维护,130.0
发展趋势,141.0
代码,118.0
给出,130.0
属性,71.0
物理,86.0
必修,53.0
方向,80.0
计算机系统,118.0
思维,115.0
引导,130.0
课,53.0
意识,115.0
构造,78.0
注重,130.0
参考书,82.0
绪论,145.0
体系,130.0
获取,130.0
平台,149.0
演示,149.0
求解,17.0
执行,41.0
三种,26.0
静态,26.0
元素,122.0
途径,130.0
安装,149.0
判断,56.0
存储器,142.0
扩展,130.0
变换,85.0
生成,122.0
增强,130.0
理论知识,115.0
本科,59.0
规范,84.0
型,26.0
变量,71.0
间,58.0
考核,45.0
内部,80.0
两个,10.0
建模,123.0
指标,45.0
划分,26.0
资源,100.0
创新,75.0
背景,85.0
基本操作,39.0
动手,2.0
字符,71.0
抽象,114.0
选修,53.0
输入输出,102.0
本章,20.0
显示,71.0
面向,26.0
写出,136.0
撰写,36.0
表达,136.0
顺序,112.0
开设,53.0
协议,41.0
课堂教学,75.0
含义,27.0
编译,74.0
数组,8.0
提出,130.0
实践性,141.0
同步,130.0
应用程序,39.0
模块,142.0
阅读,82.0
一种,26.0
活动,53.0
优化,130.0
分析方法,11.0
两种,26.0
分支,76.0
集成,149.0
专业课程,134.0
化,130.0
公式,114.0
图形,80.0
达成,41.0
数据类型,71.0
文档,51.0
相互,10.0
建议,112.0
原因,91.0
报告,92.0
机械,104.0
事件,41.0
实验报告,64.0
专业课,82.0
地址,7.0
层次,78.0
选用,112.0
基础理论,141.0
概论,21.0
三个,10.0
指令,44.0
启发式,75.0
命令,44.0
解释,136.0
先修,25.0
教程,53.0
评价,36.0
软件系统,149.0
知识点,82.0
模拟,130.0
整体,130.0
需,112.0
坚实,85.0
传统,25.0
角度,21.0
识别,149.0
思路,115.0
树,126.0
记录,36.0
规划,82.0
电路,142.0
包含,122.0
多种,122.0
重要性,130.0
几个,10.0
应用领域,141.0
定理,86.0
软件设计,118.0
进程,149.0
单元,142.0
数据库系统,123.0
成绩,121.0
第二节,20.0
线性,114.0
完整,10.0
中断,43.0
第一节,20.0
教学方式,75.0
学,53.0
综合性,141.0
矩阵,114.0
辅助,109.0
删除,74.0
组合,85.0
素质,115.0
结论,114.0
快速,130.0
特别,130.0
第三节,20.0
代数,32.0
现状,130.0
经典,36.0
课程目标,134.0
递归,8.0
重难点,82.0
字符串,8.0
系统地,36.0
交流,81.0
参考书目,24.0
质量,130.0
方案,130.0
运算符,8.0
求,22.0
服务器,123.0
符号,27.0
未来,19.0
强,130.0
统计,92.0
公共,149.0
随机,71.0
值,130.0
打下基础,130.0
评估,130.0
界面,28.0
器,149.0
类别,26.0
正确性,107.0
二维,114.0
检测,149.0
各类,26.0
详细,10.0
习题,82.0
交换,10.0
度,130.0
查找,71.0
管理系统,149.0
解决方案,149.0
路径,44.0
通用,142.0
著,24.0
大学,59.0
计算方法,114.0
名称,65.0
较强,130.0
计算机硬件,148.0
兴趣,115.0
文化,25.0
建设,105.0
集,36.0
团队,121.0
内存,149.0
举例,131.0
推理,115.0
调度,149.0
架构,123.0
经验,115.0
译,24.0
产品,142.0
必做,82.0
基本功能,26.0
修改,71.0
着重,26.0
更新,33.0
用于,26.0
必修课,53.0
传递,149.0
进度,130.0
用法,27.0
章节,145.0
成员,14.0
寻址,149.0
支持,149.0
主编,74.0
因素,91.0
子,4.0
种类,26.0
嵌入式,148.0
精神,84.0
制作,80.0
开发工具,39.0
分组,66.0
传输,149.0
连续,43.0
外部,78.0
构建,123.0
关键,130.0
集合,10.0
经济,30.0
导论,21.0
很强,130.0
算术,128.0
理论性,21.0
数学模型,123.0
统一,130.0
网络安全,123.0
实用,85.0
初始化,8.0
图像,116.0
改进,130.0
第四节,111.0
课程设计,134.0
讲述,36.0
定位,26.0
排序,71.0
要素,26.0
具体内容,45.0
机器,144.0
必要性,130.0
段,19.0
速度,130.0
分解,69.0
创新能力,115.0
国际,66.0
互联网,123.0
前,43.0
关键技术,123.0
保护,133.0
最小,10.0
课程内容,53.0
寄存器,8.0
编号,71.0
信号,102.0
层,78.0
复习,82.0
安全性,130.0
继承,143.0
系列,36.0
离散数学,32.0
高,130.0
虚拟,123.0
嵌套,71.0
观察,112.0
写,146.0
后继,129.0
数,10.0
解,56.0
素养,115.0
时序,119.0
特定,26.0
把握,130.0
编辑,74.0
搜索,27.0
汇编语言,118.0
计划,33.0
中国,66.0
编著,36.0
多个,10.0
动画,52.0
端口,149.0
主流,26.0
异常,91.0
数据处理,123.0
基本技能,115.0
总,19.0
错误,41.0
复合,130.0
指针,71.0
证明,138.0
常量,8.0
组成部分,26.0
变化,130.0
企业,92.0
等价,114.0
量,130.0
选修课,53.0
结束,43.0
效率,130.0
自动,149.0
作,131.0
数值,71.0
深度,130.0
前沿,141.0
读写,149.0
程序开发,39.0
表现,33.0
水平,130.0
线,31.0
自学,128.0
日,33.0
生命周期,143.0
思考,115.0
准则,84.0
控制器,142.0
驱动,144.0
主,4.0
网络工程,104.0
码,71.0
窗口,80.0
沟通,81.0
开发技术,123.0
主题,62.0
体现,130.0
大学生,59.0
拓展,130.0
总线,149.0
术语,27.0
扎实,134.0
序列,114.0
规律,115.0
全,10.0
响应,130.0
态度,84.0
链接,71.0
联系实际,146.0
入门,39.0
实体,80.0
世界,66.0
学分,59.0
域,9.0
提问,22.0
页面,71.0
参考,26.0
对本,41.0
国家,66.0
离散,114.0
方程,17.0
将来,19.0
题目,22.0
流,31.0
组,10.0
计算机软件,118.0
性能指标,103.0
n,57.0
交互,149.0
优缺点,26.0
严谨,36.0
网站,71.0
课件,53.0
领会,136.0
软硬件,149.0
键盘,118.0
周期,70.0
专业知识,141.0
最新,33.0
结构设计,142.0
最终,43.0
高等数学,32.0
必修课程,134.0
启动,130.0
提升,130.0
组件,142.0
视图,28.0
阐述,36.0
准确,56.0
科学技术,141.0
程度,130.0
文件系统,90.0
更好,130.0
插入,80.0
中心,80.0
调整,70.0
趋势,70.0
提交,138.0
分,13.0
恢复,130.0
分为,26.0
课题,141.0
课后,53.0
库,71.0
系统结构,123.0
覆盖,78.0
对称,80.0
参与,130.0
历程,19.0
文字,34.0
网,74.0
优点,130.0
人员,98.0
激发,130.0
理论课,53.0
包,79.0
评定,45.0
仪器设备,142.0
考试,82.0
一维,114.0
特色,105.0
书面,138.0
自定义,71.0
判别,26.0
消除,130.0
角色,52.0
优先,26.0
信息系统,149.0
系统软件,51.0
绘制,80.0
应用软件,51.0
这门,53.0
引用,36.0
习惯,27.0
映射,44.0
清晰,85.0
无线,149.0
观点,11.0
乘法,22.0
判定,41.0
规范化,130.0
高效,130.0
备注,74.0
认知,115.0
翻译,128.0
关联,71.0
材料,103.0
效果,130.0
技术手段,149.0
消息,33.0
几何,86.0
曲线,85.0
链表,8.0
增加,130.0
生活,34.0
联网,149.0
网页,118.0
索引,71.0
传送,149.0
数据模型,123.0
高等教育出版社,24.0
概况,26.0
检查,109.0
完善,130.0
逻辑运算,148.0
体,69.0
职业,21.0
本门,2.0
正确认识,91.0
预测,33.0
处理器,123.0
第五节,20.0
小组,66.0
整理,74.0
视频,74.0
协作,149.0
外,45.0
触发器,8.0
灵活,115.0
赋值,8.0
实验室,141.0
论文,64.0
风格,85.0
二进制,118.0
求法,99.0
保证,130.0
局域网,87.0
块,80.0
出发,11.0
起源,29.0
展开,43.0
要点,112.0
跟踪,149.0
物,26.0
总体,70.0
信息技术,141.0
现象,91.0
优先级,71.0
体会,136.0
书写,136.0
我国,120.0
审核,74.0
第一,13.0
部件,142.0
给定,114.0
写作,34.0
两,10.0
队列,71.0
并行,149.0
通道,31.0
差异,130.0
抽象思维,115.0
锻炼,115.0
向量,114.0
添加,122.0
说,98.0
解答,56.0
难度,130.0
发现,131.0
位,10.0
成功,43.0
文本,136.0
共享,149.0
内容提要,24.0
度量,114.0
芯片,142.0
查阅,92.0
引入,130.0
仿真,149.0
本科生,59.0
计数器,8.0
位置,80.0
大型,80.0
先进,149.0
颜色,85.0
含,122.0
编程语言,39.0
可靠,149.0
本质,11.0
法律,54.0
源程序,118.0
流程图,118.0
流行,29.0
机,142.0
因特网,123.0
分布式,123.0
视野,130.0
估算,92.0
细节,116.0
期末,82.0
单位,138.0
信息化,149.0
先,112.0
面临,101.0
一体,80.0
长度,80.0
布局,70.0
若干,10.0
树立,84.0
字,65.0
约束,84.0
用户界面,39.0
符合,26.0
板书,75.0
迭代,123.0
美,7.0
探索,75.0
项目管理,39.0
计数,71.0
大小,80.0
表示法,114.0
无关,45.0
归纳,26.0
结构化,123.0
路由,149.0
声明,74.0
合作,149.0
防火墙,87.0
成果,64.0
设计方案,142.0
区域,78.0
层次结构,71.0
贯穿,31.0
微机,148.0
异步,8.0
场合,136.0
完本,145.0
分层,78.0
为辅,26.0
强化,130.0
程序运行,118.0
软件测试,39.0
密码,44.0
概率,33.0
并发,91.0
应使,112.0
理念,84.0
多重,78.0
英文名称,65.0
转移,130.0
读,128.0
目录,44.0
现实,135.0
事务,38.0
逻辑推理,115.0
词,27.0
形式化,84.0
拓扑,123.0
短,85.0
逆,56.0
内核,118.0
关闭,149.0
任选,26.0
列表,71.0
打开,44.0
四种,26.0
源,14.0
主机,149.0
信息安全,123.0
国内外,64.0
冲突,137.0
人才,59.0
词汇,27.0
关键字,71.0
旨在,130.0
数量,130.0
感知,115.0
两类,26.0
时钟,80.0
时代,120.0
命名,65.0
导向,130.0
健康,91.0
优秀,59.0
最优,114.0
养成,115.0
定律,86.0
返回,8.0
权限,44.0
子系统,149.0
追求,25.0
制定,134.0
英语,128.0
线程,8.0
菜单,28.0
线性代数,32.0
死锁,8.0
磁盘,90.0
正确理解,54.0
自我,94.0
人民邮电出版社,24.0
成,131.0
数据挖掘,123.0
交叉,31.0
语义,27.0
布置,78.0
十,4.0
重载,144.0
显示器,116.0
网络管理,149.0
合格,130.0
编,74.0
老师,53.0
行业,141.0
级,26.0
计算机技术,141.0
多媒体技术,148.0
编制,4.0
智能,149.0
积累,130.0
小型,80.0
人工智能,123.0
运动,91.0
有限,130.0
文献,36.0
重,4.0
借助,130.0
封装,142.0
中等,4.0
串,79.0
分段,26.0
参加,43.0
一阶,9.0
各项,45.0
云,14.0
逻辑思维,115.0
压缩,130.0
接受,98.0
请求,41.0
发展史,36.0
电子商务,141.0
可靠性,149.0
元,55.0
执笔人,24.0
while,5.0
积分,13.0
异同,119.0
重视,130.0
微处理器,142.0
c,131.0
思维能力,115.0
汇编,118.0
遍历,8.0
积,13.0
重复,43.0
五个,10.0
平均,130.0
状况,91.0
数据管理,149.0
发布,33.0
业务,101.0
if,48.0
控件,71.0
科研,141.0
预处理,149.0
分布,80.0
发生,91.0
生产,100.0
流水线,118.0
选,131.0
科学研究,86.0
英文,128.0
热点,70.0
表格,71.0
北京,67.0
反,43.0
法则,86.0
测试方法,149.0
单词,27.0
内涵,84.0
转化,130.0
互动,75.0
价值,36.0
构造方法,143.0
任意,114.0
备份,149.0
至少,43.0
处理过程,149.0
复杂度,123.0
措施,130.0
现有,130.0
示例,71.0
口头,136.0
区,10.0
测试用例,118.0
极限,9.0
实时,149.0
for,1.0
周,33.0
分析法,114.0
过渡,85.0
号,131.0
阐明,36.0
子程序,8.0
现代化,135.0
自学能力,115.0
就业,59.0
推导,114.0
平面,80.0
定时器,102.0
适合,26.0
保存,51.0
编程技术,118.0
原型,36.0
栈,39.0
里,62.0
链,149.0
三维,86.0
界面设计,39.0
时数,53.0
复制,44.0
当今,120.0
整数,114.0
改变,130.0
汉字,65.0
中文名称,65.0
边缘,80.0
区分,26.0
锁,78.0
独立性,115.0
客户端,74.0
复杂性,123.0
可视化,149.0
概要,93.0
多维,115.0
调查,41.0
展示,10.0
场景,136.0
优势,130.0
页,24.0
文章,146.0
基本特征,26.0
打印,138.0
外设,149.0
